Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
619	-2.486631	25.859009	56.0	-78.0	26.620321	0.6340132	10.2262335	37.264786	-42.08348	3100000	1.373291e-08	207.12965	-0.016345598	-41.807022	0.064683616	0.015210443	0.0638	71.0	7339.1339473724365
620	-0.5243243	28.163628	69.0	-78.0	26.945946	-0.62569386	10.317561	32.288387	-35.5843	3105000	-7.6293943e-10	272.97885	-0.015611509	-40.465897	0.059232842	0.015849542	0.0542	77.0	7358.283217906952
621	-2.273224	27.02603	58.0	-76.0	27.136612	-0.88315517	9.962836	33.730343	-32.60652	3110000	-2.0980835e-09	216.5873	-0.015681187	-43.31787	0.055937055	0.015272358	0.056	45.0	7376.25085568428
622	-1.4793814	23.936386	61.0	-61.0	25.773195	0.48596993	9.494412	32.21438	-33.00523	3115000	-4.196167e-09	181.4188	-0.013658647	-21.910187	0.06489649	0.015196243	0.0566	43.0	7394.69519162178
623	-4.375	25.477518	58.0	-81.0	27.168478	-0.23912002	9.483596	32.467995	-29.390545	3120000	3.0517577e-09	200.94208	-0.017097436	-32.689377	0.06728808	0.015197177	0.0604	76.0	7413.134208440781
624	-1.0756757	23.202625	62.0	-72.0	26.924324	-0.36405346	9.555447	39.846245	-35.820496	3125000	-8.8214874e-10	193.42516	-0.016698109	-34.636337	0.07231313	0.015207843	0.0634	72.0	7432.0627110004425
625	-2.5294118	25.137331	66.0	-95.0	26.588236	0.07922222	8.725549	27.311172	-27.154556	3130000	-1.5449524e-08	191.861	-0.015365922	-35.40222	0.067426145	0.010484733	0.0596	79.0	7450.23401927948
626	-0.09090909	24.476492	61.0	-61.0	26.716578	-0.49798033	8.945374	27.365631	-37.321312	3135000	-3.8146972e-10	197.3828	-0.015412175	-35.257477	0.071509786	0.0129568605	0.0634	79.0	7468.618987798691
627	-1.1604278	24.829384	56.0	-66.0	26.71123	0.95348865	9.814536	34.58243	-29.63017	3140000	-4.577637e-09	204.8722	-0.013284352	-30.451187	0.07105066	0.01509368	0.0576	46.0	7487.115739107132
628	0.521978	26.848312	55.0	-98.0	27.379122	0.5120902	10.127683	34.27169	-55.36851	3145000	-7.4386595e-09	233.36133	-0.014289247	-52.681473	0.07131835	0.015056314	0.0632	48.0	7506.178646802902
629	-2.032258	26.028708	56.0	-93.0	26.795698	1.1392652	8.525655	40.42012	-28.474033	3150000	-1.9073486e-10	228.9532	-0.014925082	-54.5571	0.0636671	0.0120017035	0.0552	79.0	7525.853819847107
630	-3.4545455	26.837835	83.0	-104.0	26.657755	-1.9618213	10.13071	25.50537	-58.579338	3155000	-1.1634826e-08	226.2094	-0.016184205	-40.865906	0.07256757	0.015297562	0.0608	49.0	7543.872691631317
631	2.423913	24.886583	70.0	-50.0	27.059782	-0.72626245	10.254663	25.525303	-40.02537	3160000	5.340576e-09	204.35338	-0.014722925	-34.625168	0.06745821	0.014414527	0.0644	79.0	7562.695261001587
632	-3.895288	24.108603	59.0	-78.0	26.031414	0.6922726	9.1588545	31.51276	-40.85978	3165000	-1.1253357e-08	218.63417	-0.014663104	-42.265762	0.07153674	0.015255039	0.0574	63.0	7581.712201833725
633	-0.64324325	24.811556	64.0	-54.0	26.983784	-1.9500589	9.03931	31.837059	-31.27342	3170000	3.4332275e-09	190.0894	-0.016739119	-33.65901	0.07077789	0.011031246	0.0648	79.0	7600.495471715927
634	-7.032787	26.786325	65.0	-92.0	27.25683	-1.4565508	10.646928	50.621395	-67.71348	3175000	-1.1825562e-08	249.16322	-0.016298238	-56.956055	0.06268846	0.0153070465	0.0622	68.0	7619.911020755768
635	-1.9358289	23.818748	53.0	-82.0	26.68984	-2.8988552	10.18086	23.990932	-35.34376	3180000	6.9618227e-09	179.16507	-0.013976981	-32.844772	0.060570337	0.012930661	0.058	79.0	7638.7389278411865
636	-1.5473684	25.358799	54.0	-74.0	26.18421	-0.17414102	9.908003	27.205038	-33.55468	3185000	4.577637e-09	211.10616	-0.015084813	-44.45436	0.061462697	0.013682397	0.0612	79.0	7658.207267999649
637	-2.9948978	23.526907	46.0	-72.0	25.489796	-0.8272508	10.643817	36.163124	-44.706024	3190000	-6.866455e-09	175.70062	-0.013933328	-36.941467	0.060589563	0.011561269	0.0582	79.0	7677.05909371376
638	0.29787233	24.876219	53.0	-75.0	26.56383	-0.102027394	10.653838	44.398773	-46.76366	3195000	-1.6212464e-09	189.1414	-0.012820536	-39.979523	0.06518807	0.015406683	0.053	28.0	7695.3388822078705
639	-0.2173913	23.790447	78.0	-54.0	27.065218	-0.120512	9.985222	28.927841	-38.4236	3200000	9.63211e-09	181.35478	-0.015031476	-29.228226	0.06262661	0.008364988	0.0586	79.0	7715.004354715347
640	-1.7204301	24.50208	75.0	-77.0	26.860214	0.46426806	8.724661	28.823948	-39.97924	3205000	1.1444092e-09	199.94672	-0.014612617	-30.017822	0.059726354	0.010172734	0.0582	79.0	7734.472245693207
641	-1.3492063	25.66996	62.0	-103.0	26.407408	-0.15088257	9.344901	37.025013	-51.12132	3210000	5.531311e-09	229.91466	-0.015312698	-50.73593	0.06641226	0.014522048	0.063	79.0	7754.117799520493
642	-2.2295082	25.64196	55.0	-65.0	27.300547	-0.68277794	10.491214	33.880764	-37.05509	3215000	8.010864e-09	177.53226	-0.0108917365	-26.256577	0.04986711	0.015396921	0.044	29.0	7773.551569223404
643	0.18947369	23.032606	80.0	-78.0	26.189474	0.7453755	9.215269	32.626125	-33.272152	3220000	1.9073486e-10	168.78766	-0.012656375	-19.109085	0.050435152	0.015472815	0.0492	45.0	7792.618472099304
644	1.2052631	25.155201	86.0	-87.0	26.221052	0.9277385	8.624482	38.053978	-45.259174	3225000	6.866455e-09	185.0997	-0.015386088	-24.860031	0.06525537	0.015172249	0.0602	50.0	7811.388353347778
645	-0.08791209	26.033009	69.0	-80.0	27.445055	0.31706548	9.343484	32.565655	-27.676832	3230000	-7.3313715e-09	201.9321	-0.01523173	-25.465652	0.05904773	0.015180469	0.0646	62.0	7830.664336442947
646	-5.6480446	27.4064	72.0	-95.0	27.893854	-0.7915399	9.487771	33.196762	-34.742344	3235000	4.7683715e-09	262.68185	-0.013960173	-66.089615	0.06377506	0.01588021	0.0534	34.0	7849.535850763321
647	-0.6878307	24.788265	67.0	-68.0	26.354498	-1.6246295	10.457515	39.77693	-39.433815	3240000	1.0871887e-08	203.88252	-0.013639359	-45.38228	0.05766871	0.014997533	0.055	56.0	7868.842396974564
648	-2.0769231	28.308245	56.0	-134.0	27.351648	0.25125402	9.083122	31.171825	-29.481262	3245000	-1.335144e-09	255.04567	-0.01523521	-50.88672	0.06614312	0.0148882875	0.0644	74.0	7887.526525020599
649	0.84090906	25.86784	105.0	-102.0	28.261364	-0.18373711	9.452248	33.527737	-42.852444	3250000	6.3896177e-09	225.21935	-0.012601502	-58.178284	0.06374732	0.0153740905	0.0572	48.0	7906.50700712204
650	-2.798913	25.427172	58.0	-89.0	27.092392	0.72900665	9.38864	52.701603	-41.833	3255000	1.5258789e-09	238.0558	-0.014126579	-66.93953	0.053027354	0.015028952	0.0514	70.0	7925.263740301132
651	-2.5894737	26.610641	67.0	-95.0	26.247368	-0.3341947	9.593455	28.440533	-37.705246	3260000	1.0871887e-08	257.2235	-0.012374983	-60.826584	0.055688184	0.015223462	0.051	46.0	7944.3041639328
652	-2.3636363	24.774628	46.0	-89.0	26.657755	-1.0229377	9.6305685	42.33969	-41.395683	3265000	7.247925e-09	197.66652	-0.015504374	-36.932312	0.059269574	0.010247406	0.061	79.0	7963.084216117859
653	-1.6378379	26.175161	56.0	-74.0	26.848648	-0.65702134	9.41339	30.581663	-59.969482	3270000	4.7683715e-09	219.08408	-0.0154352	-43.17415	0.054092847	0.015027568	0.0562	62.0	7981.78985619545
654	-2.944134	23.350552	59.0	-69.0	27.860334	-0.26164103	10.555248	29.975925	-51.1262	3275000	6.3896177e-09	212.1168	-0.013514719	-41.16841	0.06641602	0.015209473	0.0516	25.0	8000.031961917877
655	-2.9623656	26.143602	54.0	-74.0	26.752687	-1.0855225	8.660589	40.65916	-29.056248	3280000	8.392334e-09	227.67665	-0.014493618	-37.42563	0.054484252	0.0150570255	0.0566	64.0	8018.892988681793
656	-0.01058201	24.20022	53.0	-85.0	26.301588	-1.025002	10.648517	34.079395	-45.371433	3285000	-6.67572e-10	205.41342	-0.01589215	-44.411835	0.056755237	0.014237976	0.056	79.0	8037.343577623367
657	-2.5531914	24.962574	93.0	-92.0	26.569149	-0.25193492	8.644153	29.842686	-28.169075	3290000	1.5258789e-09	213.8225	-0.012854112	-45.840164	0.06086622	0.015330487	0.0496	43.0	8056.100724697113
658	-1.4385027	25.091923	68.0	-92.0	26.620321	0.9549625	9.243363	29.778376	-32.54886	3295000	-2.4795532e-09	207.30728	-0.01116876	-36.90825	0.060538683	0.016004309	0.0508	21.0	8073.1687960624695
659	0.74863386	24.52616	90.0	-71.0	27.224043	-0.30016273	9.042184	30.684992	-41.547157	3300000	-1.6212464e-09	219.0716	-0.010869871	-41.525024	0.052035987	0.015509895	0.0478	31.0	8090.958659172058
660	-1.4108108	23.508799	75.0	-104.0	26.92973	0.88770974	8.45442	29.339539	-32.388725	3305000	-7.820129e-09	206.57867	-0.01576668	-46.83412	0.05777361	0.0151914125	0.0598	61.0	8109.1458122730255
661	-1.6507937	23.649664	66.0	-55.0	26.349207	-0.45511532	9.052216	29.552	-48.276646	3310000	-4.577637e-09	180.58368	-0.014891529	-28.41661	0.05212715	0.013634938	0.0576	79.0	8126.861291408539
662	-3.010582	25.345232	58.0	-78.0	26.349207	-1.1329192	9.012832	31.26522	-31.914507	3315000	1.7929077e-08	209.08952	-0.015305007	-42.348877	0.046159856	0.014812826	0.0566	74.0	8145.020077466965
663	-1.6576087	26.212284	78.0	-113.0	27.14674	-0.5137814	10.061971	38.518707	-43.409744	3320000	1.0871887e-08	231.6106	-0.016405037	-55.014023	0.06525595	0.013467139	0.0614	79.0	8163.008883714676
664	-1.1621622	24.806183	51.0	-85.0	27.0	-0.45535713	10.283767	42.94572	-63.66637	3325000	1.4305115e-09	220.61752	-0.016251147	-58.429825	0.062189873	0.015365404	0.066	79.0	8180.899574756622
665	-0.6894737	23.830175	49.0	-81.0	26.205263	-0.8779592	9.56831	29.94534	-59.553646	3330000	-1.0490417e-08	167.03827	-0.015287927	-30.76744	0.051175635	0.015319021	0.055	76.0	8199.645184516907
666	-3.125	22.95768	59.0	-77.0	27.141304	-0.42361948	9.661828	49.07317	-32.291744	3335000	7.820129e-09	170.04085	-0.011428306	-22.446472	0.044741623	0.016425023	0.044	38.0	8217.916119098663
667	-6.143617	25.03095	54.0	-82.0	26.478724	-1.5056379	9.507209	30.57746	-45.244316	3340000	-1.1157989e-08	182.52295	-0.012337339	-34.469467	0.057442248	0.016722845	0.0506	19.0	8235.77468252182
668	-3.6492147	25.530956	57.0	-76.0	26.172775	-2.5344942	9.913061	25.653841	-42.80304	3345000	-3.2424927e-09	198.38766	-0.013235256	-33.044464	0.053033862	0.015185315	0.0518	43.0	8253.719404459
669	-2.696335	24.803562	66.0	-65.0	26.104712	-1.7354902	9.406937	33.99618	-52.442795	3350000	2.670288e-09	206.0244	-0.01351871	-33.56772	0.061474293	0.015637029	0.058	42.0	8271.6087911129
670	-2.7336957	26.251287	55.0	-90.0	27.027174	-0.6533812	9.64964	46.969685	-36.35294	3355000	-8.106232e-09	241.7867	-0.014696708	-48.405746	0.050607488	0.015106065	0.056	73.0	8289.653225183487
671	-4.9528794	25.13259	51.0	-106.0	26.120419	-1.1302505	9.249201	31.840975	-39.010155	3360000	7.6293943e-10	187.29778	-0.012083104	-26.911072	0.04807752	0.015370294	0.043	30.0	8306.951277256012
672	-0.9148936	24.89068	51.0	-78.0	26.55851	-2.1974227	9.377272	23.742912	-38.518906	3365000	-1.525879e-08	206.60353	-0.009704192	-47.036423	0.055006117	0.015845854	0.0414	17.0	8324.220012187958
673	-0.7712766	25.806477	61.0	-89.0	26.537233	-0.66753554	9.664188	30.255217	-39.606873	3370000	3.6239625e-09	216.32706	-0.014757674	-38.247482	0.06445003	0.013690652	0.0606	79.0	8341.902261734009
674	-0.9270833	27.695986	82.0	-94.0	25.979166	-0.25720316	9.194925	24.034296	-40.13553	3375000	-1.1444092e-09	236.42227	-0.013731934	-41.25409	0.055644177	0.015233692	0.052	46.0	8360.253700256348
675	0.30054644	27.420273	64.0	-75.0	27.295082	-0.7299413	10.21709	31.446404	-41.60056	3380000	1.1444092e-09	239.2489	-0.011761476	-51.348816	0.05698938	0.015622606	0.0512	28.0	8377.982924699783
676	-1.7297298	25.843447	82.0	-84.0	27.021622	-0.08996505	9.244243	35.921112	-39.816963	3385000	7.247925e-09	229.77275	-0.010942512	-46.754944	0.05166878	0.015578191	0.0448	23.0	8395.47010755539
677	-2.4414895	26.858215	73.0	-79.0	26.446808	-0.17522046	9.521676	37.501144	-36.528156	3390000	-3.6239625e-09	220.12544	-0.012222994	-38.50627	0.05635442	0.015250502	0.0484	27.0	8412.546691894531
678	-1.7849462	25.56705	109.0	-67.0	26.838709	-1.1685102	9.537959	34.56235	-30.874632	3395000	2.0980835e-09	211.02956	-0.013946922	-35.04152	0.048629425	0.015094614	0.0512	79.0	8431.078301429749
679	-0.5163044	25.387642	62.0	-135.0	27.119566	-0.27989605	9.320365	31.313282	-30.879927	3400000	-4.9591065e-09	203.96902	-0.013822704	-30.735321	0.052266728	0.013337747	0.0572	79.0	8448.904473304749
680	-1.8423913	26.107265	60.0	-77.0	27.125	-0.23364021	9.000494	26.778526	-33.13687	3405000	-3.8146972e-10	217.80103	-0.013300057	-35.95781	0.054125372	0.015204692	0.0558	60.0	8466.746746063232
681	-0.58152175	28.020643	113.0	-105.0	27.076086	0.84247166	9.352186	37.886387	-32.414715	3410000	6.7710877e-09	261.48004	-0.013429926	-54.220673	0.05467112	0.015445932	0.0514	44.0	8484.20647573471
682	-3.6614583	23.758879	51.0	-70.0	26.010416	-0.8273306	9.267271	33.901615	-45.09834	3415000	1.5640259e-08	204.55824	-0.013341788	-49.617737	0.05197207	0.01573037	0.0478	40.0	8502.241149902344
